"0002","1044","0","8"
"0002","1061","0","8"
"0002","1046","0","9"
"0002","1062","0","9"
"0002","1071","1","1"
"0002","1080","1","10"
"0002","1081","1","11"
"0002","1082","1","12"
"0002","1213","1","13"
"0002","1057","1","14"
"0002","1056","1","15"
"0002","1055","1","16"
"0002","1054","1","17"
"0002","1315","1","18"
"0002","1051","1","19"
"0002","1072","1","2"
"0002","1092","1","20"
"0002","1093","1","21"
"0002","1094","1","22"
"0002","1095","1","23"
"0002","1096","1","24"
"0002","1097","1","25"
"0002","1099","1","26"
"0002","1100","1","27"
"0002","1041","1","28"
"0002","1102","1","29"
"0002","1073","1","3"
"0002","1371","1","30"
"0002","2803","1","31"
"0002","2801","1","32"
"0002","1074","1","4"
"0002","1075","1","5"
"0002","1076","1","6"
"0002","1065","1","7"
"0002","1078","1","8"
"0002","1079","1","9"
"0003","1103","0","1"
"0003","1112","0","10"
"0003","1113","0","11"
"0003","1114","0","12"
"0003","1115","0","13"
"0003","1116","0","14"
"0003","1117","0","15"
"0003","1118","0","16"
"0003","1119","0","17"
"0003","1120","0","18"
"0003","1121","0","19"
"0003","1104","0","2"
"0003","1122","0","20"
"0003","1123","0","21"
"0003","1124","0","22"
"0003","1125","0","23"
"0003","1126","0","24"
"0003","1127","0","25"
"0003","1128","0","26"
"0003","1129","0","27"
"0003","1130","0","28"
"0003","1623","0","29"
"0003","1105","0","3"
"0003","1564","0","30"
"0003","1106","0","4"
"0003","1107","0","5"
"0003","1108","0","6"
"0003","1109","0","7"
"0003","1110","0","8"
"0003","1111","0","9"
"0003","1564","1","1"
"0003","1141","1","10"
"0003","1142","1","11"
"0003","1143","1","12"
"0003","1550","1","13"
"0003","1552","1","14"
"0003","1146","1","15"
"0003","1147","1","16"
"0003","1148","1","17"
"0003","1149","1","18"
"0003","1150","1","19"
"0003","1622","1","2"
"0003","1151","1","20"
"0003","1152","1","21"
"0003","1153","1","22"
"0003","1154","1","23"
"0003","1155","1","24"
"0003","1156","1","25"
"0003","1157","1","26"
"0003","1158","1","27"
"0003","1373","1","28"
"0003","1103","1","29"
"0003","1134","1","3"
"0003","1135","1","4"
"0003","1136","1","5"
"0003","1137","1","6"
"0003","1138","1","7"
"0003","1139","1","8"
"0003","1333","1","9"
"0004","1475","0","1"
"0004","1161","0","1"
"0004","1163","0","10"
"0004","1217","0","10"
"0004","1164","0","11"
"0004","1293","0","11"
"0004","1310","0","12"
"0004","1165","0","12"
"0004","1192","0","13"
"0004","1166","0","13"
"0004","1052","0","14"
"0004","1168","0","14"
"0004","1295","0","14"
"0004","1296","0","15"
"0004","1051","0","15"
"0004","1297","0","16"
"0004","1216","0","16"
"0004","1217","0","17"
"0004","1298","0","17"
"0004","1293","0","18"
"0004","1299","0","18"
"0004","1310","0","19"
"0004","1304","0","19"
"0004","1291","0","2"
"0004","1162","0","2"
"0004","1301","0","20"
"0004","1192","0","20"
"0004","1543","0","21"
"0004","1295","0","21"
"0004","1586","0","22"
"0004","1296","0","22"
"0004","1297","0","23"
"0004","1298","0","24"
"0004","1299","0","25"
"0004","1304","0","26"
"0004","1301","0","27"
"0004","1543","0","28"
"0004","1586","0","29"
"0004","1163","0","3"
"0004","1292","0","3"
"0004","1164","0","4"
"0004","1176","0","4"
"0004","1165","0","5"
"0004","1312","0","5"
"0004","1166","0","6"
"0004","1609","0","6"
"0004","1052","0","7"
"0004","1603","0","7"
"0004","1168","0","7"
"0004","1051","0","8"
"0004","1161","0","8"
"0004","1216","0","9"
"0004","1162","0","9"
"0004","1586","1","1"
"0004","1168","1","1"
"0004","1191","1","10"
"0004","1175","1","10"
"0004","1204","1","11"
"0004","1188","1","11"
"0004","1294","1","12"
"0004","1313","1","12"
"0004","1314","1","13"
"0004","1311","1","13"
"0004","1475","1","14"
"0004","1239","1","14"
"0004","1240","1","15"
"0004","1091","1","16"
"0004","1168","1","17"
"0004","1169","1","18"
"0004","1170","1","19"
"0004","1302","1","2"
"0004","1169","1","2"
"0004","1171","1","20"
"0004","1172","1","21"
"0004","1173","1","22"
"0004","1174","1","23"
"0004","1604","1","24"
"0004","1610","1","25"
"0004","1175","1","26"
"0004","1204","1","27"
"0004","1313","1","28"
"0004","1314","1","29"
"0004","1303","1","3"
"0004","1170","1","3"
"0004","1475","1","30"
"0004","1171","1","4"
"0004","1300","1","4"
"0004","1172","1","5"
"0004","1305","1","5"
"0004","1173","1","6"
"0004","1306","1","6"
"0004","1307","1","7"
"0004","1174","1","7"
"0004","1308","1","8"
"0004","1604","1","8"
"0004","1309","1","9"
"0004","1610","1","9"
"0005","1252","0","1"
"0005","1261","0","10"
"0005","1262","0","11"
"0005","1263","0","12"
"0005","1027","0","13"
"0005","1014","0","14"
"0005","1015","0","15"
"0005","1024","0","16"
"0005","1017","0","17"
"0005","1018","0","18"
"0005","1019","0","19"
"0005","1253","0","2"
"0005","1264","0","20"
"0005","1265","0","21"
"0005","1266","0","22"
"0005","2219","0","23"
"0005","2218","0","24"
"0005","2228","0","25"
"0005","2216","0","26"
"0005","1267","0","27"
"0005","1268","0","28"
"0005","1269","0","29"
"0005","1254","0","3"
"0005","1255","0","4"
"0005","1256","0","5"
"0005","1257","0","6"
"0005","1258","0","7"
"0005","1259","0","8"
"0005","1260","0","9"
"0005","1269","1","1"
"0005","1021","1","10"
"0005","1022","1","11"
"0005","1023","1","12"
"0005","1016","1","13"
"0005","1025","1","14"
"0005","1026","1","15"
"0005","1278","1","16"
"0005","1279","1","17"
"0005","1280","1","18"
"0005","1281","1","19"
"0005","1270","1","2"
"0005","1282","1","20"
"0005","1283","1","21"
"0005","1284","1","22"
"0005","1285","1","23"
"0005","1286","1","24"
"0005","1287","1","25"
"0005","1288","1","26"
"0005","1289","1","27"
"0005","1252","1","28"
"0005","2257","1","3"
"0005","1453","1","4"
"0005","1273","1","5"
"0005","1274","1","6"
"0005","1275","1","7"
"0005","1276","1","8"
"0005","1277","1","9"
"0006","2088","0","1"
"0006","2013","0","10"
"0006","2012","0","10"
"0006","2014","0","11"
"0006","2013","0","11"
"0006","2014","0","12"
"0006","2015","0","12"
"0006","2015","0","13"
"0006","2016","0","13"
"0006","2016","0","14"
"0006","2017","0","14"
"0006","1609","0","15"
"0006","2017","0","15"
"0006","1603","0","16"
"0006","1609","0","16"
"0006","1603","0","17"
"0006","1161","0","17"
"0006","1162","0","18"
"0006","1161","0","18"
"0006","1162","0","19"
"0006","1163","0","19"
"0006","2005","0","2"
"0006","1163","0","20"
"0006","1164","0","20"
"0006","1164","0","21"
"0006","1165","0","21"
"0006","1165","0","22"
"0006","1166","0","22"
"0006","1166","0","23"
"0006","1052","0","23"
"0006","1051","0","24"
"0006","1052","0","24"
"0006","1051","0","25"
"0006","1402","0","25"
"0006","1611","0","26"
"0006","1402","0","26"
"0006","1611","0","27"
"0006","1613","0","27"
"0006","1591","0","28"
"0006","1613","0","28"
"0006","1591","0","29"
"0006","1571","0","29"
"0006","2006","0","3"
"0006","1589","0","30"
"0006","1571","0","30"
"0006","1589","0","31"
"0006","2260","0","31"
"0006","2211","0","32"
"0006","2260","0","32"
"0006","2211","0","33"
"0006","2212","0","33"
"0006","2264","0","34"
"0006","2212","0","34"
"0006","2264","0","35"
"0006","2213","0","35"
"0006","2203","0","36"
"0006","2213","0","36"
"0006","2215","0","37"
"0006","2203","0","37"
"0006","2201","0","38"
"0006","2215","0","38"
"0006","2201","0","39"
"0006","2007","0","4"
"0006","2050","0","4"
"0006","2007","0","5"
"0006","2008","0","5"
"0006","2008","0","6"
"0006","2009","0","6"
"0006","2009","0","7"
"0006","2010","0","7"
"0006","2010","0","8"
"0006","2011","0","8"
"0006","2012","0","9"
"0006","2011","0","9"
"0006","2201","1","1"
"0006","1570","1","10"
"0006","1590","1","11"
"0006","1612","1","12"
"0006","1401","1","13"
"0006","1587","1","14"
"0006","1091","1","15"
"0006","1168","1","16"
"0006","1169","1","17"
"0006","1170","1","18"
"0006","1171","1","19"
"0006","2202","1","2"
"0006","1172","1","20"
"0006","1173","1","21"
"0006","1174","1","22"
"0006","1604","1","23"
"0006","1610","1","24"
"0006","2019","1","25"
"0006","2020","1","26"
"0006","2021","1","27"
"0006","2022","1","28"
"0006","2023","1","29"
"0006","2214","1","3"
"0006","2024","1","30"
"0006","2025","1","31"
"0006","2026","1","32"
"0006","2027","1","33"
"0006","2028","1","34"
"0006","2029","1","35"
"0006","2030","1","36"
"0006","2041","1","36"
"0006","2031","1","37"
"0006","2030","1","37"
"0006","2088","1","38"
"0006","2031","1","38"
"0006","2088","1","39"
"0006","2204","1","4"
"0006","2263","1","5"
"0006","2205","1","6"
"0006","2206","1","7"
"0006","2258","1","8"
"0006","1588","1","9"
"0008","2844","0","1"
"0008","2811","0","10"
"0008","2812","0","10"
"0008","2813","0","11"
"0008","2812","0","11"
"0008","2817","0","12"
"0008","2813","0","12"
"0008","2815","0","13"
"0008","2817","0","13"
"0008","1328","0","14"
"0008","2815","0","14"
"0008","1328","0","15"
"0008","1040","0","15"
"0008","1101","0","16"
"0008","1040","0","16"
"0008","1042","0","17"
"0008","1101","0","17"
"0008","1043","0","18"
"0008","1042","0","18"
"0008","1329","0","19"
"0008","1043","0","19"
"0008","2842","0","2"
"0008","1330","0","20"
"0008","1329","0","20"
"0008","1330","0","21"
"0008","1331","0","21"
"0008","1331","0","22"
"0008","1027","0","22"
"0008","1027","0","23"
"0008","1555","0","23"
"0008","1555","0","24"
"0008","1507","0","24"
"0008","1507","0","25"
"0008","1556","0","25"
"0008","1556","0","26"
"0008","1121","0","26"
"0008","1121","0","27"
"0008","1122","0","27"
"0008","1122","0","28"
"0008","1123","0","28"
"0008","1123","0","29"
"0008","1140","0","29"
"0008","2804","0","3"
"0008","1140","0","30"
"0008","1334","0","30"
"0008","1334","0","31"
"0008","1335","0","31"
"0008","1336","0","32"
"0008","1335","0","32"
"0008","1337","0","33"
"0008","1336","0","33"
"0008","1338","0","34"
"0008","1337","0","34"
"0008","1338","0","35"
"0008","1339","0","35"
"0008","1339","0","36"
"0008","1340","0","36"
"0008","1340","0","37"
"0008","1341","0","37"
"0008","1341","0","38"
"0008","1342","0","38"
"0008","1356","0","39"
"0008","1342","0","39"
"0008","2805","0","4"
"0008","1468","0","40"
"0008","1356","0","40"
"0008","1468","0","41"
"0008","2806","0","5"
"0008","2808","0","6"
"0008","2807","0","6"
"0008","2809","0","7"
"0008","2808","0","7"
"0008","2821","0","8"
"0008","2809","0","8"
"0008","2811","0","9"
"0008","2821","0","9"
"0008","1144","1","1"
"0008","1343","1","1"
"0008","1365","1","10"
"0008","1100","1","10"
"0008","1366","1","11"
"0008","1041","1","11"
"0008","1102","1","12"
"0008","1333","1","12"
"0008","1371","1","13"
"0008","1141","1","13"
"0008","1142","1","14"
"0008","2816","1","14"
"0008","1143","1","15"
"0008","2814","1","15"
"0008","1144","1","16"
"0008","2818","1","16"
"0008","1367","1","17"
"0008","2819","1","17"
"0008","2820","1","18"
"0008","1025","1","18"
"0008","1026","1","19"
"0008","2810","1","19"
"0008","1367","1","2"
"0008","1344","1","2"
"0008","2822","1","20"
"0008","1183","1","20"
"0008","1368","1","21"
"0008","2836","1","21"
"0008","2824","1","22"
"0008","1369","1","22"
"0008","1370","1","23"
"0008","2825","1","23"
"0008","2846","1","24"
"0008","1099","1","24"
"0008","1100","1","25"
"0008","2843","1","25"
"0008","2844","1","26"
"0008","1041","1","26"
"0008","1102","1","27"
"0008","1371","1","28"
"0008","2816","1","29"
"0008","1358","1","3"
"0008","1025","1","3"
"0008","2814","1","30"
"0008","2818","1","31"
"0008","2819","1","32"
"0008","2820","1","33"
"0008","2810","1","34"
"0008","2822","1","35"
"0008","2836","1","36"
"0008","2807","1","37"
"0008","2824","1","37"
"0008","2824","1","38"
"0008","2825","1","38"
"0008","2846","1","39"
"0008","2825","1","39"
"0008","1359","1","4"
"0008","1026","1","4"
"0008","2846","1","40"
"0008","2843","1","40"
"0008","2844","1","41"
"0008","2843","1","41"
"0008","2844","1","42"
"0008","1183","1","5"
"0008","1360","1","5"
"0008","1361","1","6"
"0008","1368","1","6"
"0008","1362","1","7"
"0008","1369","1","7"
"0008","1370","1","8"
"0008","1363","1","8"
"0008","1364","1","9"
"0008","1099","1","9"
"0009","1372","0","1"
"0009","1011","0","10"
"0009","1012","0","11"
"0009","1014","0","12"
"0009","1015","0","13"
"0009","1024","0","14"
"0009","1017","0","15"
"0009","1018","0","16"
"0009","1402","0","17"
"0009","1611","0","18"
"0009","1616","0","19"
"0009","1159","0","2"
"0009","1381","0","20"
"0009","1398","0","21"
"0009","1397","0","22"
"0009","1384","0","23"
"0009","1385","0","24"
"0009","1386","0","25"
"0009","1387","0","26"
"0009","1392","0","27"
"0009","1389","0","28"
"0009","1390","0","29"
"0009","1374","0","3"
"0009","1375","0","4"
"0009","1376","0","5"
"0009","1377","0","6"
"0009","1378","0","7"
"0009","1009","0","8"
"0009","1010","0","9"
"0009","1390","1","1"
"0009","1399","1","10"
"0009","1612","1","11"
"0009","1401","1","12"
"0009","1021","1","13"
"0009","1022","1","14"
"0009","1023","1","15"
"0009","1016","1","16"
"0009","1025","1","17"
"0009","1026","1","18"
"0009","1027","1","19"
"0009","1391","1","2"
"0009","1028","1","20"
"0009","1029","1","21"
"0009","1030","1","22"
"0009","1031","1","23"
"0009","1403","1","24"
"0009","1404","1","25"
"0009","1405","1","26"
"0009","1406","1","27"
"0009","1407","1","28"
"0009","1373","1","29"
"0009","1388","1","3"
"0009","1372","1","30"
"0009","1393","1","4"
"0009","1394","1","5"
"0009","1395","1","6"
"0009","1396","1","7"
"0009","1383","1","8"
"0009","1382","1","9"
"0011","1208","0","1"
"0011","2032","0","1"
"0011","1210","0","10"
"0011","1054","0","10"
"0011","1214","0","11"
"0011","1245","0","11"
"0011","1212","0","12"
"0011","1051","0","12"
"0011","1216","0","13"
"0011","1213","0","13"
"0011","1057","0","14"
"0011","1217","0","14"
"0011","1056","0","15"
"0011","1218","0","15"
"0011","1219","0","16"
"0011","1055","0","16"
"0011","1054","0","17"
"0011","1220","0","17"
"0011","1214","0","18"
"0011","1221","0","18"
"0011","1222","0","19"
"0011","1051","0","19"
"0011","1209","0","2"
"0011","2036","0","2"
"0011","1223","0","20"
"0011","1216","0","20"
"0011","1224","0","21"
"0011","1217","0","21"
"0011","1218","0","22"
"0011","1225","0","22"
"0011","1219","0","23"
"0011","1226","0","23"
"0011","3768","0","24"
"0011","1220","0","24"
"0011","3753","0","25"
"0011","1221","0","25"
"0011","3751","0","26"
"0011","1222","0","26"
"0011","1223","0","27"
"0011","1224","0","28"
"0011","1225","0","29"
"0011","1210","0","3"
"0011","2034","0","3"
"0011","1226","0","30"
"0011","3768","0","31"
"0011","3753","0","32"
"0011","3751","0","33"
"0011","3015","0","4"
"0011","1245","0","4"
"0011","1205","0","5"
"0011","1212","0","5"
"0011","1206","0","6"
"0011","1213","0","6"
"0011","1057","0","7"
"0011","1207","0","7"
"0011","1208","0","8"
"0011","1056","0","8"
"0011","1055","0","9"
"0011","1209","0","9"
"0011","1234","1","1"
"0011","1242","1","1"
"0011","3751","1","1"
"0011","1247","1","10"
"0011","1088","1","10"
"0011","1235","1","10"
"0011","1248","1","11"
"0011","1087","1","11"
"0011","1236","1","11"
"0011","2037","1","12"
"0011","1237","1","12"
"0011","1249","1","12"
"0011","1086","1","12"
"0011","2062","1","13"
"0011","1238","1","13"
"0011","1085","1","13"
"0011","1250","1","13"
"0011","2063","1","14"
"0011","1239","1","14"
"0011","1243","1","14"
"0011","1251","1","14"
"0011","3014","1","15"
"0011","2064","1","15"
"0011","1240","1","15"
"0011","1244","1","15"
"0011","1211","1","16"
"0011","2035","1","16"
"0011","1091","1","16"
"0011","2065","1","16"
"0011","2033","1","17"
"0011","1242","1","17"
"0011","1246","1","17"
"0011","2086","1","17"
"0011","2103","1","18"
"0011","2037","1","18"
"0011","1088","1","18"
"0011","1247","1","18"
"0011","4163","1","19"
"0011","1248","1","19"
"0011","1087","1","19"
"0011","2032","1","19"
"0011","1208","1","19"
"0011","3752","1","2"
"0011","1088","1","2"
"0011","1235","1","2"
"0011","1086","1","20"
"0011","1249","1","20"
"0011","4157","1","20"
"0011","1250","1","21"
"0011","4158","1","21"
"0011","1085","1","21"
"0011","1251","1","22"
"0011","4159","1","22"
"0011","1243","1","22"
"0011","1244","1","23"
"0011","3014","1","23"
"0011","4160","1","23"
"0011","2035","1","24"
"0011","1211","1","24"
"0011","4161","1","24"
"0011","4151","1","25"
"0011","1246","1","25"
"0011","2033","1","25"
"0011","2037","1","26"
"0011","1247","1","26"
"0011","1248","1","27"
"0011","2032","1","27"
"0011","1208","1","27"
"0011","1249","1","28"
"0011","1250","1","29"
"0011","1087","1","3"
"0011","3769","1","3"
"0011","1236","1","3"
"0011","1251","1","30"
"0011","3014","1","31"
"0011","2035","1","32"
"0011","2033","1","33"
"0011","2037","1","34"
"0011","2032","1","35"
"0011","1237","1","4"
"0011","1086","1","4"
"0011","1229","1","4"
"0011","1230","1","5"
"0011","1085","1","5"
"0011","1238","1","5"
"0011","1239","1","6"
"0011","1231","1","6"
"0011","1243","1","6"
"0011","1240","1","7"
"0011","1232","1","7"
"0011","1244","1","7"
"0011","1211","1","8"
"0011","1233","1","8"
"0011","1091","1","8"
"0011","1242","1","9"
"0011","1234","1","9"
"0011","1246","1","9"
"0030","1408","0","1"
"0030","2089","0","1"
"0030","1253","0","10"
"0030","2043","0","10"
"0030","1254","0","11"
"0030","2044","0","11"
"0030","1255","0","12"
"0030","2045","0","12"
"0030","1291","0","13"
"0030","1411","0","13"
"0030","1041","0","14"
"0030","1177","0","14"
"0030","1178","0","15"
"0030","1102","0","15"
"0030","1371","0","16"
"0030","1408","0","16"
"0030","1007","0","17"
"0030","2803","0","17"
"0030","1430","0","18"
"0030","2801","0","18"
"0030","1537","0","19"
"0030","1532","0","19"
"0030","2039","0","2"
"0030","1007","0","2"
"0030","1405","0","20"
"0030","1303","0","20"
"0030","1406","0","21"
"0030","1300","0","21"
"0030","1305","0","22"
"0030","1407","0","22"
"0030","1428","0","23"
"0030","1306","0","23"
"0030","1307","0","24"
"0030","1410","0","24"
"0030","1253","0","25"
"0030","1412","0","25"
"0030","1423","0","26"
"0030","1254","0","26"
"0030","1414","0","27"
"0030","1255","0","27"
"0030","1499","0","28"
"0030","1411","0","28"
"0030","1421","0","29"
"0030","1041","0","29"
"0030","2040","0","3"
"0030","1430","0","3"
"0030","1102","0","30"
"0030","1416","0","30"
"0030","1371","0","31"
"0030","1419","0","31"
"0030","2803","0","32"
"0030","1221","0","32"
"0030","1222","0","33"
"0030","2801","0","33"
"0030","1537","0","34"
"0030","1303","0","35"
"0030","1300","0","36"
"0030","1305","0","37"
"0030","1306","0","38"
"0030","1307","0","39"
"0030","1532","0","4"
"0030","2050","0","4"
"0030","1412","0","40"
"0030","1423","0","41"
"0030","1414","0","42"
"0030","1499","0","43"
"0030","1421","0","44"
"0030","1416","0","45"
"0030","1419","0","46"
"0030","1221","0","47"
"0030","1222","0","48"
"0030","1405","0","5"
"0030","2007","0","5"
"0030","1406","0","6"
"0030","2008","0","6"
"0030","1407","0","7"
"0030","2009","0","7"
"0030","2074","0","8"
"0030","1428","0","8"
"0030","2049","0","9"
"0030","1410","0","9"
"0030","1234","1","1"
"0030","1297","1","10"
"0030","1298","1","11"
"0030","1299","1","12"
"0030","1304","1","13"
"0030","1301","1","14"
"0030","1543","1","15"
"0030","2826","1","16"
"0030","2815","1","17"
"0030","1328","1","18"
"0030","1040","1","19"
"0030","1418","1","2"
"0030","1425","1","20"
"0030","1426","1","21"
"0030","1287","1","22"
"0030","1288","1","23"
"0030","1289","1","24"
"0030","1427","1","25"
"0030","1159","1","26"
"0030","1374","1","27"
"0030","1375","1","28"
"0030","1376","1","29"
"0030","1417","1","3"
"0030","1409","1","30"
"0030","1032","1","31"
"0030","1033","1","32"
"0030","1431","1","33"
"0030","1202","1","34"
"0030","1203","1","35"
"0030","1314","1","36"
"0030","2046","1","37"
"0030","2047","1","38"
"0030","2048","1","39"
"0030","1420","1","4"
"0030","2042","1","40"
"0030","2075","1","41"
"0030","2027","1","42"
"0030","2028","1","43"
"0030","2029","1","44"
"0030","2041","1","45"
"0030","2051","1","46"
"0030","2086","1","47"
"0030","2089","1","48"
"0030","1415","1","5"
"0030","1503","1","6"
"0030","1422","1","7"
"0030","1413","1","8"
"0030","1424","1","9"
"0031","1175","0","1"
"0031","1010","0","10"
"0031","1011","0","11"
"0031","1572","0","12"
"0031","1183","0","13"
"0031","1184","0","14"
"0031","1185","0","15"
"0031","1186","0","16"
"0031","1047","0","17"
"0031","1048","0","18"
"0031","1187","0","19"
"0031","1204","0","2"
"0031","1192","0","20"
"0031","1189","0","21"
"0031","1190","0","22"
"0031","1177","0","3"
"0031","1178","0","4"
"0031","1112","0","5"
"0031","1179","0","6"
"0031","1180","0","7"
"0031","1199","0","8"
"0031","1182","0","9"
"0031","1190","1","1"
"0031","1027","1","10"
"0031","1197","1","11"
"0031","1198","1","12"
"0031","1181","1","13"
"0031","1200","1","14"
"0031","1201","1","15"
"0031","1202","1","16"
"0031","1203","1","17"
"0031","1176","1","18"
"0031","1312","1","19"
"0031","1191","1","2"
"0031","1188","1","3"
"0031","1193","1","4"
"0031","1094","1","5"
"0031","1095","1","6"
"0031","1194","1","7"
"0031","1195","1","8"
"0031","1196","1","9"
"0032","1290","0","1"
"0032","1474","0","10"
"0032","1434","0","11"
"0032","1435","0","12"
"0032","1436","0","13"
"0032","1437","0","14"
"0032","1438","0","15"
"0032","1560","0","16"
"0032","1561","0","17"
"0032","1340","0","18"
"0032","1554","0","19"
"0032","1291","0","2"
"0032","1465","0","20"
"0032","1292","0","3"
"0032","1176","0","4"
"0032","1312","0","5"
"0032","1160","0","6"
"0032","1528","0","7"
"0032","1527","0","8"
"0032","1526","0","9"
"0032","1441","1","1"
"0032","1473","1","10"
"0032","1433","1","11"
"0032","1524","1","12"
"0032","1523","1","13"
"0032","1522","1","14"
"0032","1610","1","15"
"0032","1175","1","16"
"0032","1204","1","17"
"0032","1313","1","18"
"0032","1314","1","19"
"0032","1574","1","2"
"0032","1290","1","20"
"0032","1360","1","3"
"0032","1361","1","4"
"0032","1439","1","5"
"0032","1469","1","6"
"0032","1326","1","7"
"0032","1471","1","8"
"0032","1472","1","9"
"0033","1452","0","1"
"0033","3016","0","1"
"0033","1344","0","10"
"0033","2215","0","10"
"0033","1440","0","11"
"0033","1346","0","12"
"0033","1347","0","13"
"0033","1441","0","14"
"0033","1443","0","15"
"0033","1442","0","16"
"0033","1444","0","17"
"0033","1445","0","18"
"0033","1446","0","19"
"0033","3023","0","2"
"0033","2217","0","2"
"0033","1447","0","20"
"0033","1622","0","21"
"0033","1134","0","22"
"0033","1449","0","23"
"0033","1450","0","24"
"0033","1451","0","25"
"0033","1452","0","26"
"0033","2217","0","27"
"0033","2229","0","28"
"0033","2226","0","29"
"0033","3004","0","3"
"0033","2229","0","3"
"0033","2231","0","30"
"0033","2212","0","31"
"0033","2264","0","32"
"0033","2213","0","33"
"0033","2203","0","34"
"0033","2215","0","35"
"0033","2224","0","36"
"0033","2233","0","37"
"0033","2222","0","38"
"0033","2235","0","39"
"0033","3005","0","4"
"0033","2226","0","4"
"0033","2265","0","40"
"0033","2231","0","5"
"0033","3006","0","5"
"0033","2212","0","6"
"0033","3007","0","6"
"0033","2264","0","7"
"0033","3018","0","7"
"0033","2213","0","8"
"0033","3019","0","8"
"0033","1343","0","9"
"0033","2203","0","9"
"0033","2220","1","1"
"0033","2205","1","10"
"0033","2225","1","11"
"0033","2230","1","12"
"0033","2227","1","13"
"0033","2271","1","14"
"0033","1454","1","15"
"0033","1455","1","16"
"0033","1456","1","17"
"0033","1457","1","18"
"0033","1130","1","19"
"0033","2221","1","2"
"0033","1623","1","20"
"0033","1459","1","21"
"0033","1460","1","22"
"0033","1461","1","23"
"0033","1462","1","24"
"0033","1464","1","25"
"0033","1463","1","26"
"0033","1465","1","27"
"0033","1353","1","28"
"0033","1466","1","29"
"0033","2234","1","3"
"0033","1467","1","30"
"0033","1356","1","31"
"0033","1468","1","32"
"0033","3020","1","33"
"0033","3021","1","34"
"0033","3008","1","35"
"0033","3009","1","36"
"0033","3010","1","37"
"0033","3022","1","38"
